,Name,Lyric
283, 忘記把你忘記(任家萱),"作詞：武雄作曲：左安安編曲：Terence Teo開心的我常常笑自己 為什麼粗心大意珍藏著你的那根白頭髮 我夾在哪本日記傷心地的我常常恨自己 為什麼竟然忘記你離開那天是星期幾 是否穿著我送你的毛衣忍不住不為你著迷 忍不住不說我愛你翻開了過去的甜蜜 你的話每一句都清晰忍不住不為你傷心 忍不住不說我愛你擦乾了過去的點滴 卻又忘記把你忘記傷心地的我常常恨自己 為什麼竟然忘記你離開那天是星期幾 是否穿著我送你的毛衣更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 忍不住不為你著迷 忍不住不說我愛你翻開了過去的甜蜜 你的話每一句都清晰忍不住不為你傷心 忍不住不說我愛你擦乾了過去的點滴 卻又忘記把你忘記忍不住不為你著迷 忍不住不說我愛你翻開了過去的甜蜜 你的話每一句都清晰忍不住不為你傷心 忍不住不說我愛你擦乾了過去的點滴 卻又忘記把你忘記[00:02.29]S.H.E(任家萱) - 忘記把你忘記[00:06.40][00:23.29]開心的我常常笑自己[00:28.98]為什麼粗心大意[00:34.74]珍藏著你的那根白頭髮[00:40.43]我夾在哪本日記[00:46.34]傷心地的我常常恨自己[00:52.20]為什麼竟然忘記[00:57.79]你離開那天是星期幾[01:03.63]是否穿著我送你的毛衣[01:09.93][01:11.50]忍不住不為你著迷[01:17.03]忍不住不說我愛你[01:22.99]翻開了過去的甜蜜[01:29.37]你的話每一句都清晰[01:34.29]忍不住不為你傷心[01:40.09]忍不住不說我愛你[01:45.69]擦乾了過去的點滴[01:52.08]卻又忘記把你忘記[01:59.00][02:20.78]傷心地的我常常恨自己[02:26.54]為什麼竟然忘記[02:32.24]你離開那天是星期幾[02:37.89]是否穿著我送你的毛衣[02:43.47][02:45.82]忍不住不為你著迷[02:51.50]忍不住不說我愛你[02:57.18]翻開了過去的甜蜜[03:03.67]你的話每一句都清晰[03:08.65]忍不住不為你傷心[03:14.25]忍不住不說我愛你[03:20.11]擦乾了過去的點滴[03:26.41]卻又忘記把你忘記[03:35.49][03:54.49]忍不住不為你著迷[04:00.22]忍不住不說我愛你[04:05.84]翻開了過去的甜蜜[04:12.18]你的話每一句都清晰[04:17.17]忍不住不為你傷心[04:22.84]忍不住不說我愛你[04:28.58]擦乾了過去的點滴[04:40.01]卻又忘記把你忘記 感謝 梁頊  提供歌詞 感謝 蓓蓓  提供動態歌詞 感謝 梁頊  修正歌詞
"
284, Too Much(田馥甄),"作詞：姚謙作曲：蔡健雅編曲：Martin Tang坐在你的後座 抱著你靠緊你背後不管你載我往哪兒走風經過我耳朵 唱著一首無言的歌像此刻我的感受夢想Too Much Too Much若只選擇一個 我會毫不懷疑走向你 跟著你走也許路會顛簸 也許起了霧在前頭更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 相信你會帶我度過誘惑Too Much Too Much在這個世界中 我們要永遠不為所動有始有終夢想Too Much Too Much若只選擇一個 我會毫不懷疑走向你 跟著你走[00:00.00]S.H.E(田馥甄) - Too Much[00:01.50][00:19.88]坐在你的後座[00:24.52]抱著你靠緊你背後[00:31.00]不管你載我往哪走[00:38.69]風經過我耳朵[00:42.98]唱著一首無言的歌[00:50.63]像此刻我的感受[00:57.34]夢想Too Much Too Much[01:02.06]若只選擇一個[01:06.69]我會毫不懷疑走向你[01:11.69]跟著你走[01:17.56][01:37.09]也許路會顛簸[01:41.39]也許起了霧在前頭[01:48.28]相信你會帶我度過[01:55.81]誘惑Too Much Too Much[02:00.05]在這個世界中[02:04.44]我們要永遠不為所動[02:09.23]有始有終[02:14.24]夢想Too Much Too Much[02:19.02]若只選擇一個[02:23.53]我會毫不懷疑走向你[02:28.76]跟著你走 感謝 梁頊  提供歌詞 感謝 蓓蓓  提供動態歌詞
"
285, 別(陳嘉樺),"作詞：武雄作曲：陳秀珠/陳建寧/陳政卿編曲：黃雨勳我把思念輕輕上鎖　再把回憶掛在門口　離開就不回頭昨天已經放在左手　明天裝箱全部帶走　今天我只剩我沒有人勸得住我　沒有話想對你說曾經相信相愛就能相守　如今卻像一種苛求　離別的時候別想太多　別想要企圖挽留別再探聽我的下落別用電話騷擾我的朋友　別向人說你愛我別找我　別等我　請記得　我們已經分手我把思念輕輕上鎖　再把回憶掛在門口　離開就不回頭昨天已經放在左手　明天裝箱全部帶走　今天我只剩我沒有人勸得住我　沒有話想對你說曾經相信相愛就能相守　如今卻像一種苛求　離別的時候更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 別想太多　別想要企圖挽留別再探聽我的下落別用電話騷擾我的朋友　別向人說你愛我別找我　別等我　請記得　我們已經分手曾經相信相愛就能相守　如今卻像一種苛求　離別的時候別想太多　別想要企圖挽留別再探聽我的下落別用電話騷擾我的朋友　別說你愛我別找我　別等我　請記得　我們已經分手別找我　別等我　請記得　我們已經分手[00:00.00]S.H.E(陳嘉樺) - 別[00:13.85][00:36.43]我把思念輕輕上鎖[00:39.33]再把回憶掛在門口[00:42.74]離開就不回頭[00:49.26]昨天已經放在左手[00:52.41]明天裝箱全部帶走[00:55.76]今天我只剩我[01:01.13]沒有人勸得住我[01:07.52]沒有話想對你說[01:15.41][01:18.52]曾經相信相愛就能相守[01:22.05]如今卻像一種苛求[01:25.29]離別的時候[01:27.73]別想太多[01:29.19]別想要企圖挽留[01:31.90][01:31.97]別再探聽我的下落[01:35.13]別用電話騷擾我的朋友[01:40.91]別向人說你愛我[01:44.73]別找我　別等我　請記得　我們已經分手[01:52.82][02:11.44]我把思念輕輕上鎖[02:14.58]再把回憶掛在門口[02:17.90]離開就不回頭[02:24.46]昨天已經放在左手[02:27.79]明天裝箱全部帶走[02:31.02]今天我只剩我[02:36.41]沒有人勸得住我[02:42.87]沒有話想對你說[02:49.19][02:50.35]曾經相信相愛就能相守[02:54.04]如今卻像一種苛求[02:57.32]離別的時候[02:59.67]別想太多[03:01.34]別想要企圖挽留[03:03.64][03:04.00]別再探聽我的下落[03:07.18]別用電話騷擾我的朋友[03:12.92]別向人說你愛我[03:16.85]別找我　別等我　請記得　我們已經分手[03:23.79][03:26.63]曾經相信相愛就能相守[03:30.24]如今卻像一種苛求[03:33.50]離別的時候[03:35.78]別想太多[03:37.44]別想要企圖挽留[03:39.71][03:40.12]別再探聽我的下落[03:43.31]別用電話騷擾我的朋友[03:49.47]別說你愛我[03:53.03]別找我　別等我　請記得　我們已經分手[03:59.69][04:03.05]別找我　別等我　請記得　我們已經分手 感謝 梁頊  提供歌詞 感謝 蓓蓓  提供動態歌詞 感謝 蓓蓓  修正歌詞
"
286, 殊途,"電視劇「仙劍云之凡」片尾曲作詞：藍小邪作曲：鄭楠編曲：JerryC一邊用力看穿夜的黑一邊再看不懂光的明媚一邊不再計較是和非一邊想分清錯對當我以為打敗多少恨卻已為愛落得傷痕纍纍當我撕碎了所有虛偽真相卻又難面對怎樣選擇開始才能妥善結尾怎樣改寫命運說來才不後悔我們的殊途　還會不會同歸更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我們找到的自己究竟是誰有多少喜　有多少悲好像哭過笑過是一樣回味有多少醒　有多少醉夢是真的假的有什麼所謂怎樣選擇開始都要好好結尾怎樣改寫命運都沒理由後悔我們的殊途　管會不會同歸至少已放下自己究竟是誰[00:04.680]S.H.E[00:07.280][00:08.616]殊途[00:10.128][00:11.928]仙劍云之凡 原聲帶[00:13.352]作詞：藍小邪[00:15.208]作曲：鄭楠[00:17.552]編曲：JerryC[00:20.432][00:29.727]一邊用力看穿夜的黑[00:37.104]一邊再看不懂光的明媚[00:44.072]一邊不再計較是和非[00:49.224]一邊想分清錯對[00:55.416][00:57.600]當我以為打敗多少恨[01:04.368]卻已為愛落得傷痕纍纍[01:11.512]當我撕碎了所有虛偽[01:16.024]真相卻又難面對[01:23.968][01:27.615]怎樣選擇開始才能妥善結尾[01:34.080]怎樣改寫命運說來才不後悔[01:40.904]我們的殊途　還會不會同歸[01:47.743]我們找到的自己究竟是誰[01:58.840][02:01.280]當我以為打敗多少恨[02:07.985]卻已為愛落得傷痕纍纍[02:14.904]當我撕碎了所有虛偽[02:20.057]真相卻又難面對[02:27.872][02:31.185]怎樣選擇開始才能妥善結尾[02:37.481]怎樣改寫命運說來才不後悔[02:44.960]我們的殊途　還會不會同歸[02:51.289]我們找到的自己究竟是誰[03:01.745][03:02.720]有多少喜　有多少悲[03:08.504]好像哭過笑過是一樣回味[03:15.473]有多少醒　有多少醉[03:21.888]夢是真的假的有什麼所謂[03:28.529][03:29.273]怎樣選擇開始都要好好結尾[03:36.153]怎樣改寫命運都沒理由後悔[03:43.361]我們的殊途　管會不會同歸[03:49.577]至少已放下自己究竟是誰 感謝 GetNoTogether  提供歌詞 感謝 GetNoTogether  提供動態歌詞
"
287, Super Star,"作詞：施人誠作曲：Rosan、Roberto (Geoman)、Villalon、Jade 、Schmidt、Heiko笑 就歌頌 一皺眉頭就心痛我沒空理會我 只感受你的感受你要往哪走 把我靈魂也帶走它為你著了魔 留著有什麼用你是電 你是光 你是唯一的神話我只愛你 You are my super star你主宰 我崇拜 沒有更好的辦法只能愛你 You are my super star手 不是手 是 溫柔的宇宙我這顆小星球 就在你手中轉動請 看見我 讓我有夢可以作我為你發了瘋 你必須獎勵我你是電 你是光 你是唯一的神話我只愛你 You are my super star你主宰 我崇拜 沒有更好的辦法只能愛你 You are my super star更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你是意義 是天是地是神的旨意除了愛你 沒有真理火 你是火 是我飛蛾的盡頭沒想過要逃脫 為什麼我要逃脫謝謝你給我 一段快樂的夢遊如果我忘了我 請幫忙記得我你是電 你是光 你是唯一的神話我只愛你 You are my super star你主宰 我崇拜 沒有更好的辦法只能愛你 You are my super star你是電 你是光 你是唯一的神話我只愛你 You are my super star你主宰 我崇拜 沒有更好的辦法只能愛你 You are my super star
"
288, 迫不及待,"作詞：藍小邪作曲：顏小健準時站在世界中央迫不及待釋放 我越來越燦爛的光芒不用對我吶喊 只要欣賞 Yeah還有多少節奏 等著雙手雙腳再捧場還有多少音符 準備為喉嚨去搔癢每一寸皮膚都比眼睛更需要流汗身體才會發出光不管眼色多暗 不管風聲多慌不管誰要退場 我舞步不亂準時站在世界中央更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 迫不及待釋放 我越來越燦爛的光芒不用對我吶喊 只要欣賞 Yeah隨便站在什麼地方 都要盡情綻放我為你準備好的風光 不用為我瘋狂你也一樣崇拜過的偶像 還有多少仍然是偶像堅持過的方向 還用不用再找方向不如就讓我忘掉 這個世界多混亂讓自己拼命發光就算琴弦流汗 就算琴鍵流浪就算心聲無常 用歌聲撐場
"
289, 星光,"作詞：陳信延作曲：左安安H：相約來到這世上 卻在途中失散走的路是否一樣S: 看著同一片豔陽 我忽然有預感久違的陌生人會遇上E: 也許是你笑的弧度和我很像也許是因為守護的星座和我一樣H: 也許是漫長的黑夜特別孤單才會背靠著背一起等天亮S.H.E: 黑夜如果不黑暗 美夢又何必嚮往S: 破曉會是堅持的人最後獲得的獎賞S.H.E: 黑夜如果太黑暗 我們就閉上眼看H: 希望若不熄滅就會亮成心中的星光E: 上帝佈置的悲傷 和分配的陽光你和我是否一樣S: 擁抱同一種信仰 我忽然有預感我們會是彼此的星探更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 H: 也許是你笑的弧度跟我很像也許是因為守護的星座和我一樣E: 也許是漫長的黑夜特別孤單才會背靠著背一起等天亮S.H.E: 黑夜如果不黑暗 美夢又何必嚮往H: 破曉會是堅持的人最後獲得的獎賞S.H.E: 黑夜如果太黑暗 我們就閉上眼看S: 希望若不熄滅就會亮成心中的星光H: 黑夜如果不黑暗 美夢又何必嚮往破曉會是堅持的人最後獲得的獎賞S: 黑夜如果太黑暗 我們就閉上眼看希望若不熄滅就會亮成心中的星光S.H.E: 黑夜如果不黑暗 美夢又何必嚮往S.H.E: 破曉會是堅持的人最後獲得的獎賞S.H.E: 黑夜如果太黑暗 我們就閉上眼看S.H.E: 希望若不熄滅就會亮成心中的星光
"
290, 他還是不懂,"作詞：徐世珍作曲：王治平要說什麼　杯子都已經空了　閉上眼睛心裡下起大雪天寒又地凍　是不是到了　愛情結帳的時候只剩下各自買單的寂寞為什麼當我推開門　他沒有來拉住我他還不懂　還是不懂　離開是想要被挽留如果開口那只是　我要來的溫柔他還不懂　永遠不懂　一個擁抱能代替所有愛絕對能夠動搖我要用什麼融化這一片沉默　在四周的冷空氣裡歎息化成煙飄走 過去的種種　在心裡滾成雪球怕還沒說話　淚就會先流更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 愛不是他給得不多　是不知道我要什麼他還不懂還是不懂　離開是想要被挽留如果開口那只是　我要來的溫柔他還不懂永遠不懂　一個擁抱能代替所有愛絕對能夠動搖我都是背了太多的心願　流星才會跌的那麼重愛太多　心也有墜毀的時候他還不懂　還是不懂　離開是想要被挽留如果開口那只是　我要來的溫柔他還不懂永遠不懂　一個擁抱能代替所有愛絕對能夠動搖我　在第一時間拯救我
"
291, 還我,"作詞：徐旻鈴作曲：劉寅用你吻過的嘴 吞下自己的淚這樣應該算是兩不相欠你殘留的氣味 讓寂寞去溶解慢慢迎接沒關聯的明天還你 相信過的承諾 美麗過的美夢心突然好空 有沒有什麼要還我被退還的以後 被償還的愧疚我都不要了 請把快樂還我還原每個從前 清掉你的細節還給自己沒愛過的昨天曾奉陪的時間 拿時間來銷毀更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 可是回憶應該放誰那邊還你 相信過的承諾 美麗過的美夢心突然好空 有沒有什麼要還我被退還的以後 被償還的愧疚我都不要了 請把快樂還我還我 你沒收的承諾 你捲走的美夢我心裡好空 為什麼你還不還我被退還的以後 被償還的愧疚我都不要了 請把我還給我還原每個從前 清掉你的細節還給自己沒愛過的昨天
"
292, 別說對不起,"作詞：俞方作曲：Annette Stamatelatos Stamatelatos、Annette Denise Spears、Britney望遠鏡看不見你 你的心飛去哪裡 無聲飛行 享受黑夜的靜謐別說對不起 別讓我傷了心才說不是故意 我卻無法怪你別說對不起 別讓我的愛情變成廉價物品 我卻只能愛你閉上眼睛卻看見你 想你的好代替無力 我相信你 卻開始不信任自己別說對不起 別讓我灰了心才說不是故意 我卻無法怪你別說對不起 別讓我的愛情變得小心翼翼 我卻只能愛你用行動來證明 你的決心 不要說說而已 我想要的不只是Sorry啊 無聲飛行 享受黑夜的靜謐
"
293, 後來,"作詞：施人誠作曲：玉城千春後來　我總算學會了如何去愛　可惜你早已遠去　消失在人海後來　終於在眼淚中明白　有些人　一旦錯過就不再梔子花白花瓣　落在我藍色百褶裙上愛你　你輕聲說　我低下頭聞見一陣芬芳那個永恆的夜晚　十七歲仲夏　你吻我的那個夜晚讓我往後的時光　每當有感嘆　總想起當天的星光那時候的愛情　為什麼就能那樣簡單更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 而又是為什麼　人年少時　一定要讓深愛的人受傷在這相似的深夜裡　你是否一樣　也在靜靜追悔感傷如果當時我們能　不那麼倔強　現在也不那麼遺憾你都如何回憶我　帶著笑或是很沉默這些年來　有沒有人能讓你不寂寞永遠不會再重來有一個男孩 愛著那個女孩
"
294, 真的我,"作詞：陳信延作曲：Ella化迷人的妝 打扮漂亮 笑的落落大方誰都不勉強 去開彼此的窗粉飾的傷疤 看過去美得像一幅畫不歡迎批判 只求你的嚮往你對我欣賞 這種欣賞 來自什麼遐想不用太追究 也能欣喜若狂倘若不遮掩 是不是還惹你喜歡有時候真相 見了光容易死亡我 夜深了 對我說這些年努力妳辛苦了無人時候 讓我擁抱 真的我我 天亮了 對我說只好繼續加油 不然呢只要我懂這一切為什麼 那就好了我沒有說謊 聽來就像一句完美的謊情歌越誇張 聽眾才越捧場更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 不用太慌張 我不會揭穿你的偽裝因為我一樣 自願上美麗的當我 夜深了 對我說這些年努力妳辛苦了無人時候 讓我擁抱 真的我我 天亮了 對我說只好繼續加油 不然呢只要我懂這一切為什麼 那就好了我 夜深了 對我說偶爾有迷惘但不寂寞那麼多人 陪我矛盾 在活著我 天亮了 對我說任何角色我都不退縮只要我能對自己負責任 就不管了哪一個自己才是 真的
"
295, 終身大事,"作詞：藍小邪作曲：苗小青還沒 讓月亮每個圓缺看著都一樣圓滿還沒 為南極造出永不融化的冰山還沒有為恐龍默哀還沒幫馬力歐再闖一關天使的禮物還沒拆怎麼能 從容地 擦亮燭光分享晚餐怎麼能 放心地 燙平誰平凡的襯衫說愛簡單 不如我先 把大事做完談情 能有多難 難道等等 天下就大亂下一秒火星 說不定 會水漫金山哪個 好人類 會只是旁觀還沒 為我花草找到永不會凋謝的伴還沒 為寵物找到不會吃膩的餅乾更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 還沒學會拒絕加班還沒有分清孤獨和孤單流言和謊言還沒散怎麼能 從容地 討論戒指上的圖案怎麼能 放心地 告訴下一代要樂觀說愛簡單 不如我先 把大事做完談情 能有多難 難道等等 天下就大亂下一秒火星 說不定 會水漫金山哪個 好人類 會只是旁觀若愛簡單 不如我先 把大事做完談情 能有多難 補好青天 我再試試看下一秒銀河 說不定 又會有大戰這次 會有誰 想一起去玩
"
296, 無常,"作詞：藍小邪作曲：鄭楠南極開的花 已那麼香沙漠中的魚 開始歌唱如果你竟然 別來無恙只好怪時光 還不夠漫長就像我眼睛 已會結霜耳朵嫁給了 真正的謊若還說我和 從前一樣怎麼對得起 人生的荒唐讓 寒暄都吹成 風讓 重逢全做成 夢來讓所有遺憾淪為所謂遺忘應了那句無常更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 哪裡還找得到 當時月亮每一秒星光 都在變幻別說你的心 還是那樣桑田和滄海 該有多失望讓 你不再認識 我讓 我不怕放過 我來讓所有遺憾再不用被遺忘成全那句無常就讓所有遺忘都忘了怎麼忘就讓無常如常
"
297, 青春是,"作詞：徐世珍、吳輝福作曲：陳小霞青春是道情不自禁燦爛的陽光一雙渴望翻山越嶺透明的翅膀迫不及待要在蔚藍天空裡奔向 我的愛 我的心 我的夢夢中彼個人 是心愛的你給我不顧一切的勇氣我願意用一世紀換一個你用愛換一句 約定用盡生命 換一場無悔的追尋青春是盛開的 美麗花蕊更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 青春是彎有笑有淚炙熱的眼眶一種受傷也要忠於自己的倔強理直氣壯要在這個世界上留下 你的愛 你的心 你的夢夢中彼個人 永遠陪伴你雙手一牽就成了詩句我可以用一滴淚換一陣雨一笑換一場 風雲但我只願 一無所求的擁抱你青春是盛開的 美麗花蕊青春是盛開的美麗花蕊
"
298, 我的溫柔只有你看得見,"作詞：謝明訓作曲：Gregorian Frank、Espelleta Peterson、Susana、Wehr Michael、Hagel Michael我的溫柔只有你看得見　不論我是否在你身邊我的溫柔只有你看得見　不論我走得多麼遙遠你的心是我最重要的行李　再遠的地方我都會帶去朋友裡所疼我的還是你　呵護我像對你自己每一個人都容易被愛傷透心　溫柔需要更多勇氣每一顆心都擁有被愛的權力　而我卻選擇你因為我的溫柔只有你看得見　不論我是否在你身邊我的溫柔只有你看得見　不論我走得多麼遙遠
"
299, 星星之火,"作詞：陳信延作曲：曹格女孩　越過小路爬上了山丘那時的她還不懂為什麼　螢火蟲都不動停駐在夜空　點亮了小小宇宙女孩　慢慢長大卻還是懵懂那時的她　還不懂為什麼大人們能抽空為失戀喝杯酒卻沒空看看星空不要　不要　忘了做過的夢天上星星　彷彿聽她述說　興奮地閃爍我要變成那一顆星星　整夜都亮晶晶不怕陰暗的黑影　驕傲地閃不停SHINING (SHINING) (SHINING)亮麗到月兒都妒忌燦爛的一顆星星　一生也亮晶晶因為夜歸的背影　有了我的指引SHINING (SHINING) 勇氣就在你手心更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 女孩　不再單純卻不夠成熟這時的她　雖然懂為什麼美麗總有哀愁每當有淚兒流　卻回到那個宇宙女孩　有天將會到哪裡出走哪時的她　總會問為什麼一個夢那麼重只希望放棄前能想起那片星空Twinkle, twinkle, little star,How I wonder what you are.Believe, believe, believe, you are the only star.A long time ago, a little girl wanted to find her future.She went to the mountains,　and asked the sky:'Where's my future?' and just then a little star said:'Sweetie, the future is in your hands!Yes, the future is in our hands!
"
300, 熱帶雨林,"作詞：方文山作曲：周杰倫冷風過境　回憶凍結成冰　我的付出全都要不到回音悔恨就像是綿延不斷的丘陵　痛苦全方位的降臨悲傷入侵　誓言下落不明　　我找不到那些愛過的曾經你像在寂寞上空盤旋的禿鷹　將我想你　啃食乾淨月色搖晃樹影　穿梭在熱帶雨林　你離去的原因　從來不說明你的謊像陷阱　我最後才清醒　　幸福只是水中的倒影月色搖晃樹影　穿梭在熱帶雨林　悲傷的雨不停　全身血淋淋那深陷在沼澤　我不堪的愛情　　是我無能為力的傷心那深陷在沼澤　我不堪的愛情　　是我無能為力的傷心
"
301, 老婆,"作詞：Selina作曲：Ella從昨天　到今天　還有明天感謝老天讓你們陪在我身邊愛的心　痛的心　等待的心因為有妳們的擁抱我很放心當初見面的不安　彼此探索也許有點茫然迷惑　朝夕相處才發現這世界中　沒有人　比你們更懂我朋友　姐妹　都已不夠來形容　我們的默契驕傲　扶持與包容更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 老婆　老婆　我們一起打勾勾　請記得約定的旅程到永久Repeat all once朝夕相處才發現這世界中　沒有人　比你們更懂我朋友　姐妹　都已不夠來形容　我們的默契驕傲　扶持與包容老婆　老婆　我們一起打勾勾　請記得約定的旅程到永久請記得約定的旅程到永久
"
302, 明天的自己,"作詞：姚若龍作曲：陳小霞我願意抱你 聽你的掙扎委屈雖然很想 但我不能幫你決定因為只有自己下定決心才沒有埋怨反悔的餘地我相信你有該有的聰明勇氣是心太軟 一時忘了放在哪裡要換心情 最好換個環境好聚好散是無言的珍惜更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你希望明天的自己像一道彩虹 還是剛淋過雨你想完成的 那些憧憬比抱著回憶流淚有趣有意義你希望明天的自己有微笑眼睛 還是半夢半醒一直在原地 那兒也不去也就永遠看不到 新的好風景
"
303, 城裡的月光,"作詞：陳佳明作曲：陳佳明每顆心上某一個地方總有個記憶揮不散每個深夜某一個地方總有著最深的思量世間萬千的變幻愛把有情的人分兩端心若知道靈犀的方向哪怕不能夠朝夕相伴更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 城裡的月光把夢照亮請溫暖他心房看透了人間聚散能不能多點快樂片段城裡的月光把夢照亮請守護它身旁若有一天能重逢讓幸福撒滿整個夜晚
"
304, 彩蛋歌：冰箱,"作詞：武雄作曲：尤秋興把大象放進冰箱有幾個步驟　把河馬放進冰箱有幾個步驟把回憶放進冰箱會不會寂寞　把愛情放進冰箱也已經到了時候讓眼淚一次流夠要幾個枕頭　讓明天不再難過要多少紙鶴讓熱情變成冷漠算不算罪過　讓愛情退冰多久　才可以化為烏有從今以後再沒有人那樣逗我　從今以後　就要分手從今以後冰箱不必再放啤酒　從今以後　別在門口等我從今以後再不需要別人哄我　從今以後　就算分手從今以後日記再也不用上鎖　從今以後　甚至不是朋友蘋果給你　檸檬給我　可樂給你　咖啡給我　自由給你真心給我　你的給你　我的你不能帶走
"
305, 宇宙小姐,"作詞：藍小邪作曲：Rosan Robert、Villalon Jade雙眼就算沒有電力 至少黑白還能認得清雙腿就算沒有黃金比例 可也踩出筆直的腳印有一萬噸勇氣 已經就是冠軍 有一萬噸愛心 已經就是冠軍生活這場選美要多美麗(有多美麗) 比不上我們快快樂樂 做自己妳又不是 宇宙小姐 何必非要 三頭六臂我也不是 世界小姐 醜點笨點 也沒關係她更不是 友誼小姐 所以可以 亂發脾氣謝天謝地 我們是 最普通的唯一論語就算背錯了順序 卻背不錯做人的道理忘記了貝多芬的旋律 卻牢記他戰勝困難的決心有在認真努力 已經就是冠軍 有在認真學習 已經就是冠軍生活這場選美要多聰明(多聰明) 比不上我們簡簡單單 做自己更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 妳又不是 宇宙小姐 何必非要 三頭六臂我也不是 世界小姐 醜點笨點 也沒關係她更不是 友誼小姐 所以可以 亂發脾氣謝天謝地 我們是 最普通的唯一(Sister Sister Sister Sister Sister Sister Sister Sister Sister )生活選美總在繼續 要有多美才能得第一贏了真心就很不容易 更難是永遠 做自己妳又不是 宇宙小姐 何必非要 三頭六臂我也不是 世界小姐 醜點笨點 也沒關係她更不是 友誼小姐 所以可以 亂發脾氣謝天謝地 我們是 最普通的唯一有在認真努力(要做自己)有在認真學習(要做自己)生活這場選美要多聰明(要做自己)有多幸運 我們是 最普通的唯一
"
306, Remember,"作詞：施人誠作曲：Rosan Robert(GEOMAN)、Schmidt Heiko (GEOMAN)、Villalon Jade不准再看其他的風景　不准再想另外的甜蜜　你的心裡只能有我的心　A-ha不擔心遙遠的距離　我只怕時間惡作劇　把今天變成曾經　A-ha那麼長的未來裡　什麼都是不一定　但我還是要你答應　A-haSay You'll remember, remember my hug, my heart, my love 你永遠不忘記Say You'll remember, remember my eyes, my smile, my soul 永遠都不忘記更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 不懷疑我們的真心　我只怕時間太無情　慫恿你把我忘記　A-ha那麼長的未來裡　什麼都是不一定　但我還是要你答應　A-ha要記住此刻我和你多親密Na~Na~~　我今天就是要你答應　永遠都不忘記不准再看其他的風景　不准再想另外的甜蜜　你的心裡只能有我的心　A-ha不准找尋其他的身影　不准等待另外的奇蹟　你的世界只有我是唯一
"
307, 中國話,"作詞：施人誠、鄭楠作曲：鄭楠扁擔寬　板凳長　扁擔　想綁在板凳上　扁擔寬　板凳長　扁擔　想綁在板凳上　倫敦瑪莉蓮　買了　旗袍送　媽媽　莫斯科的夫司基　愛上牛肉麵疙瘩　各種顏色的皮膚　各種顏色的頭髮　嘴裡唸的　說的　開始流行中國話　多少年我們苦練　英文發音和文法　這幾年　換他們　捲著舌頭學　平上去入的變化　平平仄仄平平仄　好聰明的中國人　好優美的中國話　扁擔寬　板凳長　扁擔　想綁在板凳上　板凳　不讓　扁擔　綁在板凳上　扁擔　偏要綁在板凳上　板凳　偏偏　不讓　扁擔　綁在那板凳上　到底扁擔寬　還是板凳長　哥哥　弟弟　坡前坐　坡上　臥著一隻鵝　坡下　流著一條河　哥哥說　寬寬的河　弟弟說　白白的鵝　鵝要過河　河要渡鵝　不知是那鵝過河　還是河渡鵝＃全世界　都在學　中國話更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　孔夫子的話　越來越國際化　全世界　都在講　中國話　我們說的話　讓世界都認真聽話＃　紐約蘇珊娜　開了間禪風Lounge Bar　柏林來的沃夫岡　拿胡琴配著電吉他　各種顏色的皮膚　各種顏色的頭髮　嘴裡唸的　說的　開始流行中國話　多少年我們苦練　英文發音和文法　這幾年　換他們　捲著舌頭學　平上去入的變化　仄仄平平仄仄平　好聰明的中國人　好優美的中國話　有個小孩叫小杜　上街打醋又買布　買了布　打了醋　回頭看見鷹抓兔　放下布　擱下醋　上前去追鷹和兔　飛了鷹　跑了兔　灑了醋　濕了布　嘴說腿　腿說嘴　嘴說腿　愛跑腿　腿說嘴　愛賣嘴　光動嘴　不動腿　光動腿　不動嘴　不如不長腿和嘴　到底是　那嘴說腿　還是腿說嘴　Repeat　＃,＃,＃
"
