,Name,Lyric
206, 會讀書,"作詞：張思爾作曲：林俊傑編曲：Kenn C燈　不能熄滅　熬過今夜　就能從書中逃回到　這個世界我　我不明白　這個年代　怎麼還能說讀好書　就會發財　好呆愛我的爸　疼我的媽　說了那麼多你們明白嗎不是要反抗　只是要你看　我不滿的地方＃讀讀讀讀讀到書想吐　好想哭　怕怕怕怕怕　老是背書　好白癡更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　你你你你你　只會說你要第一　我就快要發羊癲瘋　不是每個人都會讀書　會讀書　不厲害讀書也不一定就會輸　不是想要說我會讀書　不在乎　我只想要　你能清楚我　我不明白　這個年代　怎麼還能說讀好書　就會發財　好呆愛我的爸　疼我的媽　說了那麼多你們明白嗎不是要反抗　只是要你看　我不滿的地方Repeat ＃　＃,＃[00:01.00]歌名：會讀書[00:03.00]詞：張思爾　曲：林俊傑　編：Kenn C[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:18.34][02:12.60][00:23.52]燈　不能熄滅　熬過今夜[00:26.87]就能從書中逃回到　這個世界[00:34.35][01:28.75]我　我不明白　這個年代[00:37.71][01:32.03]怎麼還能說讀好書　就會發財　好呆[00:45.20][01:39.63]愛我的爸疼我的媽[00:47.93][01:42.29]說了那麼多你們明白嗎[00:50.67][01:44.89]不是要反抗只是要你看[00:53.36][01:47.70]我　不滿的地方[00:56.14][01:50.43][02:35.23][02:56.77]讀讀讀讀讀到書想吐好想哭[00:58.81][01:53.07][02:37.85][02:59.59]怕怕怕怕怕老是背書好白癡[01:01.54][01:55.78][02:40.61][03:02.31]你你你你你只會說你要第一[01:04.27][01:58.53][02:43.23][03:05.02]我　就快要發羊癲瘋[01:06.90][02:01.23][02:45.98][03:07.76]不是每個人都會讀書會讀書[01:09.67][02:03.95][02:48.72][03:10.44]不厲害讀書也不一定就會輸[01:12.36][02:06.67][02:51.39][03:13.10]不是想要說我會讀書不在乎[01:15.05][02:09.44][02:54.15][03:15.86]我　只想要　你能清楚[03:19.13]
"
207, 翅膀,"作詞：張思爾作曲：林俊傑編曲：吳慶隆同樣的機場　不同世界同樣的咖啡　不同味覺同樣的我和我　都少了一些看飛機劃過天空　不見了＊用你給我的翅膀飛　我懂這不是傷悲　再高都不會累　我們都說好了　用你給我的翅膀飛　我感覺已夠安慰　烏雲也不再多　我們也不為誰掉眼淚空氣中藏著　你的香味回憶裡躲著　你的眼淚更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 最後擁抱的　溫暖還有一些我拖著行李往前　一直走Repeat ＊看一看回憶是雲朵　一朵朵的飄過若想要回頭　就無法翱翔Repeat ＊-----------[00:13]同樣的機場　不同世界[00:21]同樣的咖啡　不同味覺[00:28]同樣的我和我　都少了一些[00:35]看飛機劃過天空　不見了[02:41][01:59][00:45]用你給我的翅膀飛[02:44][02:03][00:50]我懂這不是傷悲[02:48][02:06][00:52]再高都不會累　我們都說好了[02:55][02:13][00:59]用你給我的翅膀飛[02:59][02:16][01:03]我感覺己夠安慰[03:14][03:02][02:20][01:06]烏雲也不再多　我們也不為誰掉眼淚[01:27]空氣中藏著　你的香味[01:34]回憶裡躲著　你的眼淚[01:41]最後擁抱的　溫暖還有一些[01:48]我拖著行李往前　一直走[02:27]看一看回憶[02:31]是雲朵　一朵朵的飄過[02:34]若想要回頭　就無法傲翔[00:01.00]歌名：翅膀[00:03.00]詞：張思爾　曲：林俊傑　編：吳慶隆[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][00:41.98][01:15.31][00:14.18]同樣的機場　不同世界[00:21.20]同樣的咖啡　不同味覺[00:28.25]同樣的我和我都少了一些[00:35.30]看飛機劃過天空不見了[00:45.83][01:59.54][02:41.70]用你給我的翅膀飛我懂這不是傷悲[00:52.78][02:06.54][02:48.80]再高都不會累　我們都說好了[00:59.82][02:13.68][02:55.79]用你給我的翅膀飛我感覺已夠安慰[01:06.88][02:20.68][03:02.78][03:13.33]烏雲也不再多　我們也　不為誰掉眼淚[01:27.97]空氣中藏著　你的香味[01:34.97]回憶裡躲著　你的眼淚　嗚[01:41.97]最後擁抱的溫暖還有一些[01:49.00]我拖著行李往前一直走[02:27.68]看一看回憶　是雲朵一朵朵的飄過[02:34.66]若想要回頭　就無法翱翔[03:22.54]
"
208, 星球,"作詞：張思爾作曲：林俊傑編曲：梁定江/Case Woo在遙遠星球　有一顆氣球　是我昨晚把它　放在那裡的每晚的夜空　它都會閃爍　發出來的光芒　一直提醒我＊雖然它只是一顆氣球　對我它就像真實星球　虛幻總會實現　相信我　有話要說＃我的呼吸　我的嘆息　我的話都為你說　我的努力　我的放棄　我每步都為你走　在你夢想的邊緣　總有一個人一直為你為你守候著它△我所有的　我沒有的　我一切都是你的　我得到的　我失去的　我擁有都是你的更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　你也許無法瞭解　我給的愛已超乎我以為我能夠給的在遙遠星球　有一顆氣球　發出來的光芒　一直提醒我Repeat ＊,＃,△為你祈禱　看你睡著　平安很好　對我都很重要你的微笑　你的吵鬧　都是我　嚮往的　依靠　Yeah~~有話要說Repeat ＃,△[00:01.00]歌名：星球[00:03.00]詞：張思爾　曲：林俊傑　編：梁定江‧Case Woo[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][00:15.47][01:33.81]在遙遠星球[00:19.21][01:37.68]有一顆氣球[00:23.12]是我昨晚把它　放在那裡的[00:30.74]每晚的夜空[00:34.60]它都會閃爍[00:38.34][01:41.43]發出來的光芒　一直提醒我[00:45.61][01:48.66]雖然　它只是一顆氣球[00:49.35][01:52.42]對我　它就像真實星球[00:53.19][01:56.25]虛幻　總會實現[00:56.63][01:59.66]相信我　有話要說[01:01.05][02:04.14][02:55.75]我的呼吸我的嘆息我的話都為你說[01:04.94][02:08.00][02:59.59]我的努力我的放棄我每步都為你走[01:08.77][02:11.84][03:03.35]在你夢想的邊緣　總有一個人一直為你為你守候著它[01:16.36][02:19.45][03:11.09]我所有的我沒有的我一切都是你的[01:20.22][02:23.28][03:14.75]我得到的我失去的我擁有都是你的[01:24.05][02:27.09][03:18.66]你也許無法瞭解　我給的愛已超乎我以為我能夠給的[02:35.94]為你祈禱看你睡著平安很好對我都很重要[02:43.41]你的微笑你的吵鬧都是我[02:49.07]嚮往的　依靠 yeah　(有話要說)[03:28.83]Yeah oh yeah[03:35.19]
"
209, 凍結,"作詞：張思爾作曲：林俊傑編曲：吳慶隆不小心回到那一天　不小心一切又重演你如此完美的一切　竟會出現在我的世界你說話不愛說第二遍　但偏在情人節那一夜給　我你心愛的項鍊　說了三次對我的愛戀我那時糊塗　不明白為何你會哭後知後覺以後　領悟＊凍結那時間　凍結初遇那一天　凍結那愛戀　凍結吻你那瞬間　我也會疲倦　你的項鍊　在我身邊　帶我穿梭回從前　凍結那空間　凍結有你的世界更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　凍結那畫面　凍結不讓它溶解　我若是疲倦　你的項鍊　在我身邊　發光在我胸前　你的項鍊　在我身邊　陪伴著我過每一天Repeat all onceYeah~Repeat ＊你的項鍊　在我身邊　發光在我胸前你的項鍊　在我身邊　陪伴著我過每一天[00:01.00]歌名：凍結[00:03.00]詞：張思爾　曲：林俊傑　編：吳慶隆[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:39.22][00:15.16][02:11.75]不小心回到那一天[00:19.76][02:16.08]不小心一切又重演[00:22.99][02:19.65]你如此完美的一切[00:26.94][02:23.44]竟會出現在我的世界[00:30.83][02:27.35]你說話不愛說第二遍[00:34.79][02:31.25]但偏在情人節那一夜[00:38.58][02:35.02]給我你心愛的項鍊[00:42.49][02:38.89]說了三次對我的愛戀[00:46.79][02:43.33]我那時糊塗[00:49.77][02:46.26]不明白為何你會哭[00:54.13][02:50.52]後知後覺以後　領悟[01:01.79][02:58.42][03:37.29]凍結那時間凍結初遇那一天[01:05.78][03:02.29][03:41.06]凍結那愛戀凍結吻你那瞬間[01:09.65][03:06.17][03:44.96]我也會疲倦　你的項鍊在我身邊帶我穿梭回從前[01:17.33][03:13.88][03:52.76]凍結那空間凍結有你的世界[01:21.27][03:17.75][03:56.65]凍結那畫面凍結不讓它溶解[01:25.15][03:21.70][04:00.56]我若是疲倦　你的項鍊在我身邊發光在我胸前[01:32.24][03:28.73][04:07.59][04:19.43]你的項鍊在我身邊陪伴著我過每一天[03:35.33]Yeah……[04:15.40]你的項鍊在我身邊發光在我胸前[04:28.62]
"
210, 壓力,"作詞：張思爾作曲：林俊傑編曲：李乃剛它偷偷摸摸　混進了人類群中　話沒有多說　打開了門的鎖我們的生活　忙得我們都不懂　我們的軟弱　怎麼說　怎麼做　它全都已識破＃人啊那麼多　為什麼選上我　虛空與失落　你一一都給我　到底誰的錯　我選你你選我　血管就要破　請你請你饒我＊黑暗的角落　誰都不會很清楚　它為了什麼　一直在咬耳朵　當工作一多　它就在背後　等時機成熟　親愛的　不用說　它已對你下手更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Repeat ＃　＊人啊那麼多　為什麼選上我　虛空與失落　你一一都給我到底誰的錯　我選你你選我　血管就要破　請你請你△這世界遼闊　求你別來煩我　原來的生活　都慢慢被你逼迫　到底誰的錯　我選你你選我　血管就要破　請你請你饒我Repeat △[00:01.00]歌名：壓力[00:03.00]詞：張思爾　曲：林俊傑　編：李乃剛[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][00:52.86][01:36.40][00:17.33]它偷偷摸摸　混進了人類群中[00:21.60]話沒有多說　打開了門的鎖[00:26.27]我們的生活　忙得我們都不懂[00:30.33]我們的軟弱　怎麼說怎麼做它全都已識破[00:34.43][01:17.78][02:14.24]人啊那麼多　為什麼選上我[00:38.69][01:22.12][02:18.48]虛空與失落　你一一都給我[00:43.01][01:26.42][02:22.88][02:40.30][02:57.67]到底誰的錯　我選你你選我[00:47.34][01:30.70][02:44.56][03:01.89]血管就要破　請你　請你　饒我[01:00.76][01:57.22]黑暗的角落　誰都不會很清楚[01:05.05][02:01.51]它為了什麼　一直在咬耳朵[01:09.38][02:05.81]當工作一多　它就在背後[01:13.77][02:10.13]等時機成熟親愛的不用說它已對你下手[02:27.19]血管就要破　請你　請你[02:31.68][02:49.18]這世界遼闊　求你別來煩我[02:35.90][02:53.29]原來的生活　都慢慢被你逼迫[03:07.60]
"
211, 女兒家,"作詞：張思爾作曲：林俊傑編曲：Case Woo女兒家　怎麼樣　要怎麼穿　要怎麼想　你來管女兒家　怎麼樣　就是愛打扮　司空見慣女兒家　怎麼樣　要怎麼穿　要怎麼想　你來管女兒家　怎麼樣　愛變化無常　就是爽＊女兒家　怎麼樣　要怎麼穿　要怎麼想　你來管　女兒家　怎麼樣　就是愛打扮　司空見慣更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　女兒家　怎麼樣　要怎麼穿　要怎麼想　你來管　女兒家　怎麼樣　沒那麼簡單你說你說　要愛我　有沒有任何線索＃甜蜜的話　可愛的傻　不是每天都要通電話　要見我也要給我一對翅膀　有時浪漫　有空冷戰　你想我時我已在夢鄉　我愛你愛我也可以變得好玩Repeat ＊,＃　＃[00:01.00]歌名：女兒家[00:03.00]詞：張思爾　曲：林俊傑　編：Case Woo[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:23.96][02:04.17][00:20.61][00:29.50][00:38.73][00:47.40][01:27.58][01:36.45]女兒家怎麼樣要怎麼穿要怎麼想你來管[00:25.04][00:42.84][01:31.99]女兒家怎麼樣就是愛打扮　司空見慣[00:34.05]女兒家怎麼樣愛變化無常　就是爽[00:51.87][01:40.89]女兒家怎麼樣沒那麼簡單[00:57.30]你說你說　要愛我[01:01.63]有沒有任何線索[01:04.97][01:45.20][02:20.89]甜蜜的話　可愛的傻　不是每天都要通電話[01:09.47][01:49.62][02:25.30]要見我也要給我一對翅膀[01:13.87][01:54.03][02:29.73]有時浪漫　有空冷戰　你想我時我已在夢鄉[01:18.37][01:58.52][02:34.20]我愛你愛我也可以變得好玩[02:39.96]
"
212, 星空下的吻,"作詞：張思爾/林秋離作曲：林俊傑編曲：Kenn C＊狼口帶腥味偏愛思念那月圓的美　狐狸的虛偽它讓死亡安撫羊的悲　兔子在飢餓的老虎的牙縫中流淚　麻雀也飛來被麻醉疲累你　怎麼纏著她的美　頹廢她　等著喝乾你的血錯與對　竟然也湊在一堆　我細胞已崩潰誰大聲的哀嘆　誰會在乎要如何收場妳偏偏此刻出現　把我抽離蠻荒的世界更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 △妳要我看星空　妳說星空是無窮　想不通　心太重　夜空的繁星卻都懂　妳要我看星空　我看了仍是懵懂　妳轉身　一個吻　從今後我不再是一個人Repeat all onceRepeat △,＊[00:01.00]歌名：星空下的吻[00:03.00]詞：張思爾‧林秋離　曲：林俊傑　編：Kenn C[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:28.22][00:17.21][01:43.84][03:24.16]狼口帶腥味偏愛思念那月圓的美[00:20.72][01:47.26][03:27.60]狐狸的虛偽它讓死亡安撫羊的悲[00:24.18][01:50.64][03:31.12]兔子在飢餓的老虎的牙縫中流淚[00:27.65][01:54.13][03:34.52]麻雀也飛來被麻　醉[00:31.37][01:57.94]疲累你　怎麼纏著她的美[00:34.78][02:01.26]頹廢她　等著喝乾你的血[00:38.20][02:04.71]錯與對　竟然也湊在一堆[00:41.65][02:08.18]我細胞已崩潰[00:45.16][02:11.64]誰大聲的哀嘆[00:48.62][02:15.09]誰會在乎要如何收場[00:52.06][02:18.64]妳偏偏此刻出現[00:54.74][02:21.20]把我抽離荒蠻的世界[00:58.96][02:25.48][02:53.17]妳要我看星空[01:02.41][02:28.96][02:56.58]妳說星空是無窮[01:05.93][02:32.44][03:00.09]想不通　心太重夜空的繁星卻都懂[01:12.78][02:39.27][03:06.99]妳要我看星空[01:16.25][02:42.78][03:10.45]我看了仍是懞懂[01:19.72][03:13.93]妳轉身　一個吻 從今後我不再是　一個人[02:46.21]妳轉身　一個吻 從今後我不再是喔[03:38.04]
"
213, 讓我心動的人,"作詞：張思爾作曲：林俊傑編曲：梁定江/Case Woo已好久沒有你的消息　好久都沒有和你談心好想念你　總愛對我說　你近來痘痘怎麼那麼多如今你是否還留長髮　你是否仍每夜遲回家你是不是　還愛咬指甲　Oh girl 我今夜好想你呀＊夢　若和你的一切都是夢　那為何我會心動　誰　為了誰　為了誰心動在分分鐘更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 ＃風它不肯說　雲悄悄飄過　黑夜它依舊沉默　只有天上一顆星星說　她睡了　你是否也該休息了△風它不肯說　雲悄悄飄過　心跳卻說服我　沒有錯　讓我心動的人　是誰呀　願那在夢中的你會懂Repeat ＊,＃,△,△[00:01.00]歌名：讓我心動的人[00:03.00]詞：張思爾　曲：林俊傑　編：梁定江‧Case Woo[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:42.32][00:18.99]已好久沒有你的消息[00:22.96]好久都沒有和你談心[00:26.95]好想念你總愛對我說[00:30.41]你近來　痘痘怎麼那麼多[00:34.88]如今你是否還留長髮[00:38.80]你是否仍每夜遲回家[00:42.75]你是不是還愛咬指甲[00:46.24]oh girl　我今夜好想你呀[00:50.51][02:00.12]夢　若和你的一切都是夢[00:55.76][02:05.42]那為何我會心動[00:58.41][02:08.11]誰　為了誰[01:01.73][02:11.40]為了誰心動在分分鐘[01:05.71][03:20.86]嗚……[01:08.64][02:18.30]風它不肯說　雲悄悄飄過[01:12.69][02:22.35]黑夜它依舊沉默[01:16.29][02:25.94]只有天上一顆星星說[01:20.02][02:29.64]她睡了　你是否也該休息了[01:24.52][02:34.21][02:50.32]風它不肯說　雲悄悄飄過[01:28.57][02:38.23][02:54.20]心跳卻說服我[01:31.25][02:40.99][02:56.87]沒有錯　讓我心動的人　是誰呀[01:37.57][02:47.21][03:03.13]願那在夢中的你會懂[03:08.79][03:17.65]喔……[03:12.63]oh yeah[03:14.31]Na……[03:24.98]
"
214, 會有那麼一天,"作詞：張思爾作曲：林俊傑編曲：屠穎一九四三　世界大戰　阿嬤年輕的時候爺爺愛他那麼多　他們感情很深當時爺爺　身負重任　就在離鄉的那夜給了阿嬤一個吻　輕聲說道＃我要離去　別再哭泣　不要傷心　請你相信我　要等待　我的愛　陪你永不離開　因為會有那麼一天　我們牽著手在草原聽　鳥兒歌唱的聲音　聽我說聲　我愛你更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 夕陽西下　鳥兒回家　阿嬤躺在病床上呼吸有一點散漫　眼神卻很溫柔看著爺爺　濕透的眼　握著他粗糙的手阿嬤淚水開始流　輕聲說道Repeat ＃,＃我愛你[00:01.00]歌名：會有那麼一天[00:03.00]詞：張思爾　曲：林俊傑　編：屠穎[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:35.54][03:06.37][03:39.94][00:34.77]一九四三　世界大戰[00:38.44]阿嬤年輕的時候[00:42.04]爺爺愛他那麼多　他們感情很深[00:49.19]但是爺爺　身負重任[00:52.80]就在離鄉的那夜[00:56.35]給了阿嬤一個吻　輕聲說道[01:05.48][02:35.13][03:08.59]我要離去別再哭泣　不要傷心請你相信我[01:13.42][02:43.21][03:16.43]要等待　我的愛　陪你永不離開[01:19.78][02:49.59][03:22.81]因為會有那麼一天　我們牽著手在草原聽[01:27.80][02:57.63][03:30.86]鳥兒歌唱的聲音[01:31.93][03:01.56][03:34.88]聽我說聲我愛你[02:05.48]夕陽西下　鳥兒回家[02:09.06]阿嬤躺在病床上[02:12.77]呼吸有一點散漫　眼神卻很溫柔[02:19.89]看著爺爺　濕透的眼[02:23.50]握著他粗糙的手[02:27.09]阿嬤淚水開始流　輕聲說道[03:52.09]我愛你[03:53.59] 感謝 博龍  修正歌詞
"
215, 不懂,"作詞：張思爾作曲：林俊傑已經好遠了　腿也有一點累了我們都不知道路多遠　走到何時才歇一歇不如就現在吧　讓我們都停下但是在休息後　我們還不知道繼續走的理由＊雨都停了天都亮了　我們還不懂　這愛情路究竟帶我們到甚麼地方　是要持續仍舊珍惜　還是回到原地更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　如今此刻的我的確是有一點疲倦Repeat all onceRepeat ＊如今此刻的我的確是有一點疲倦[00:01.00]歌名：不懂[00:03.00]詞：張思爾　曲：林俊傑[00:05.00]演唱：林俊傑[00:07.00]專輯名稱：樂行者[00:09.00]發行日：2003 年 4 月 4 日[00:11.00][01:29.82][03:13.21][03:54.11][00:17.29][02:01.64]已經好遠了[00:21.24][02:05.59]腿也有一點累了[00:25.36][02:09.66]我們都不知道路多遠[00:29.65][02:13.96]走到何時才歇一歇[00:33.53][02:17.79]不如就現在吧[00:37.58][02:21.81]讓我們都停下[00:41.77][02:25.78]但是在休息後我們還不知道　繼續走的理由[00:53.07][02:36.89][03:17.12]雨都停了天都亮了我們　還不懂[01:01.64][02:45.28][03:25.47]這愛情路究竟帶我們　到什麼地方[01:09.31][02:52.83][03:33.14]是要持續仍舊珍惜還是　回到原地[01:17.84][03:01.23][03:41.61]如今此刻的我的確是有　一點　疲倦[03:58.55]如今此刻的我的確是有[04:04.29]一點　疲倦[04:12.66]
"
216, 流行主教,"作詞：林宇中作曲：林俊傑﹡世界在我口袋　流行有我安排　最Ｉｎ的新字號　誰的眼光是最獨到　Ｅ時代的步調　驅動著我心跳　我就是風潮　流行的主教Rap ：調一調你的頻道　　　不好看就不要看　要看就看最好　　　我就是風潮　流行的主教更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 ＊往我這邊靠　識趣的才叫時髦　誰快誰上道　誰慢了就遜掉　我就是風潮　流行的主教　come on, just follow me　明天哪兒跑【我領導】Repeat　﹡　＊　＊
"
217, 期待你的愛,"作詞：林怡鳳/許環良作曲：林俊傑My Life 一直在等待空蕩的口袋想在裡面放　一份愛Why 總是被打敗真的好無奈其實我　實實在在不管帥不帥想要找回來　自己的節拍所以這一次我要勇敢　大聲說出來更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 期待　期待你發現我的愛無所不在　我自然而然的關懷妳的存在　心靈感應的方向我一眼就看出來是因為愛我猜　你早已發現我的愛繞幾個彎　靠越近越明白不要走開幸福的開始　就是放手去愛[00:19.45]林俊傑-期待你的愛[00:23.28]My Life 一直在等待[00:27.47]空蕩的口袋[00:30.32]想在裡面放 一份愛[00:34.62]Why 總是被打敗[00:38.64]真的好無奈[00:41.45][00:42.51]其實我 實實在在[00:44.53]不管帥不帥[00:48.59]想要找回來 自己的節拍[00:54.27]所以這一次[00:57.05]我要勇敢 大聲說出來[01:02.10][01:02.54]期待 期待你發現我的愛[01:07.40]無所不在 我自然而然的關懷[01:13.05]你的存在 心靈感應的方向[01:18.29]我一眼就看出來[01:22.80]是因為愛[01:25.11][01:25.35]我猜 你早已發現我的愛[01:30.02]繞幾個彎 靠越近越明白[01:35.77]不要走開[01:37.98]幸福的開始 就是放手去愛[01:46.49][02:01.33][02:10.61]想要找回來 自己的節拍[02:16.10]所以這一次[02:18.94]我要勇敢 大聲說出來[02:23.77][02:24.58]期待 期待你發現我的愛[02:29.23]無所不在 我自然而然的關懷[02:34.97]你的存在 心靈感應的方向[02:40.41]我一眼就看出來[02:44.23]是因為愛[02:46.87][02:47.13]我猜 你早已發現我的愛[02:51.76]繞幾個彎 靠越近越明白[02:57.51]不要走開[03:00.37]幸福的開始 就是放手去愛[03:09.25]幸福的開始 就是放手去愛
"
218, LOVE(&洪俊揚),"作詞：林怡鳳作曲：林俊傑編曲：林俊傑合唱：林俊傑/洪俊揚L.O.V.E da da da la da la daL.O.V.E da da da la da la daL.O.V.E da da da la da la daL.O.V.E da da da la da la da想要開始討好你　到底從哪一天開始地突然想買巧克力　配上鮮花是否俗氣先在線上談個心　旁敲側擊的要去了解你的星座血型　一言一行的含意＊L.O.V.E　想你想到我睡不著L.O.V.E　見面時候說什麼好L.O.V.E　開始煩惱衣服太老L.O.V.E　不要變成你的困擾oh～愛有什麼預兆　老師並沒有教想要每天見到你　到底是從哪一天才開始地記得當時好天氣　沒來由的感到多甜蜜溫柔是我的本性　吸引我是你的天性給你關心呵護　不會只是一滴滴更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Repeat ＊RAP:看看 你的前後左右　有幾個像我一樣能耐落落 大方把情意表白　碰壁　碰一次壁(Come on JY)再次再接再厲(Show them what you've got)讓一讓 情敵在嚷 壞呀壞 愛讓人怪快不快　有個大概　等你來依賴馬拉松　跑愛的馬拉松　整點鐘 報愛的 鬧鐘哦　女孩請你想想我的告白哦　等你點頭我就快活哦　BABY讓我成為你的未來oh yeah everybody let's goRepeat ＊,＊L.O.V.E　想你想到我睡不著L.O.V.E　見面時候說什麼好L.O.V.E da da da la da la daL.O.V.E da da da la da la daI'm JY 感謝 JM  修正歌詞
"
219, 御龍•三國志,"《御龍在天》遊戲主題曲作詞：姚若龍作曲：林俊傑Ee ye Ee ye Ee ye Oh能飛就要凌空爭霸萬里勇敢做夢難關鬥智斗勇召喚我心中強大的雄風 Oh能衝就如狂風奮力一搏驚險感動熬過情緒萬種想念某個人 最難念的痛 Oh天命 豪情笑納定天下 刀狂劍妄真英雄 策馬忘了有傷我有聽見 雷鳴電閃的巨響我看見 御龍破雲飛翔我預告 新的傳奇將發光 Wooh~我掀風雲 我是王Ee ye Ee ye Ee ye能飛就要凌空爭霸萬里勇敢做夢更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 難關鬥智斗勇召喚我心中強大的雄風 Oh能衝就如狂風奮力一搏驚險感動熬過情緒萬種想念某個人 Oh天命 豪情笑納定天下 刀狂劍妄真英雄 策馬忘了有傷我聽見 雷鳴電閃的巨響我看見 御龍破雲飛翔我預告 新的傳奇將發光 Wooh~我掀風雲 我會是王ye ye ye ye ye ohye ye ye oh我聽見 雷鳴電閃的巨響我看見 御龍破雲飛翔我預告 這新的傳奇將發光 Wooh~我掀風雲 我會是王Ee ye Ee ye Ee ye 我是王Ee ye Ee ye Ee ye Oh 感謝 JM樂福兔  提供歌詞
"
220, 匆匆那年(Live),"feat.張靓穎作詞：林夕作曲：梁翹柏編曲：吳慶隆製作：林俊傑匆匆那年 我們究竟說了幾遍 再見之後再拖延可惜誰有沒有 愛過不是一場 七情上面的雄辯匆匆那年 我們一時匆忙撂下 難以承受的諾言只有等別人兌現不怪那吻痕還沒積累成繭擁抱著冬眠 也沒能羽化再成仙不怪這一段情 沒空反覆再排練是歲月寬容恩賜 反悔的時間如果再見不能紅著眼 是否還能紅著臉就像那年匆促 刻下永遠一起 那樣美麗的謠言如果過去還值得眷戀 別太快冰釋前嫌誰甘心就這樣 彼此無掛也無牽更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我們要互相虧欠要不然憑何懷緬匆匆那年 我們見過太少世面 只愛看同一張臉那麼莫名其妙 那麼討人歡喜 鬧起來又太討厭相愛那年活該 匆匆因為我們不懂頑固的諾言只是分手的前言不怪那天太冷 淚滴水成冰春風也一樣沒 吹進凝固的照片不怪每一個人 沒能完整愛一遍是歲月善意落下 殘缺的懸念如果再見不能紅著眼 是否還能紅著臉就像那年匆促刻下永遠一起 那樣美麗的謠言如果過去還值得眷戀 別太快冰釋前嫌誰甘心就這樣 彼此無掛也無牽我們要互相虧欠 我們要藕斷 絲~連~ 感謝 jjim4963tw  提供歌詞
"
