,Name,Lyric
10,,
11, Bad Lady(Remix),"作詞：鯨魚Whale作曲：Karencici編曲：海大富 Déjà Fu剛剛醒過來燈火夜闌珊 外賣 好慢皮囊千千萬越好看越不好玩 好爛管我運動褲搭什麼外套乖乖的弟弟別讓我傷心管我怎麼哭笑怎麼撒嬌我不做自己誰做我自己BAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADY慢歌都有毒誰給個節奏 嘔吐 跳舞找個另一半再愛個如假包換 我敢更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 管我運動褲搭什麼外套乖乖的弟弟別讓我傷心管我怎麼哭笑怎麼撒嬌我不做自己誰做我自己BAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADYBAD BAD LADYBAD BAD LADYBAD BAD LADY要不要BAD BAD LADY
"
12, Singing In The Rain,"作詞：賴暐哲、林碧霞、PeachGreen、李佳歡作曲：賴暐哲、林碧霞、PeachGreen、李佳歡編曲：賴暐哲也許是這樣的雨天讓思緒無限地蔓延也許是 店內的音樂讓我不由自主地想起你I'm just fine不好不壞別擔心一個人不自在不過就只是你已經離開Always總會想起你伴隨著我呼吸 的頻率Always總會想到你和過去所有美好回憶I sing around, walk around without you我會好好的 好好的生活I just be normal, suddenlyI just wanna sing a songCause you're in my mindI just wanna sing, wanna sing a song也許是這樣的雨天更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 讓思緒無限地蔓延也許是 店內的音樂讓我不由自主地想起你I'm just fine不好不壞別擔心一個人不自在不過就只是你已經離開I just be normal, suddenlyI just wanna sing a songCause you're in my mindI just wanna sing, wanna sing a songI said never think of youBut I lie, I did it inside, outsideStill now I just wanna think of youNow all bitter and sweet on my own夢中的每個場景都聽見你的聲音我想我還無法忘記I know youI just be normal, suddenlyI just wanna sing a songCause you're in my mindI just wanna sing, wanna sing a song
"
13, 像是一顆星星,"作詞：李榮浩作曲：Jay Hong, Jackson Lee編曲：李榮浩、 Jackson Lee跌倒真的會不想再站起來然後對著鏡子說 好多人還在等我我想我是一個倔強又平凡的人我要經歷的 我正經歷著那時候變得堅定我記得好清楚是第一次有人叫 我名字  開始有人為我加油像是一顆星星被保護著前進那笑著笑著就想哭的心啊幸好有一些人不需要我太多解釋只要求我幾十年去換一點點成就大人們總告訴我該怎麼做我一邊聽著聽著 一邊長成大人了我不想對過去的自己說些什麼努力就好了 也就足夠了那時候變得堅定我記得好清楚是第一次有人叫 我名字  揮著手像是一顆星星被保護著前進更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 那笑著笑著就想哭的心啊幸好有一些人不需要我太多解釋只要求我幾十年去換一點點成就走過的那些日子我有了我的故事被保護著前進那笑著笑著就想哭的心啊幸好有一些人不需要我太多解釋只要求我幾十年去換一點點成就被保護著前進那笑著笑著就想哭的心啊幸好有一些人不需要我太多解釋只要求我幾十年去換一點點成就最大的成就是一些人會替我 記得我做過什麼[00:00.00]楊丞琳 - 像是一顆星星[00:00.60]作詞：李榮浩[00:00.75]作曲：Jackson Lee、Jay Hong[00:00.95]製作人：李榮浩[00:02.02]跌倒真的會不想再站起來[00:06.79]然後對著鏡子說[00:09.90]好多人還在等我[00:14.27]我想我是一個[00:15.73]倔強又平凡的人[00:19.41]我要經歷的我正經歷著[00:26.49]那時候變得堅定[00:29.42]我記得好清楚[00:32.65]是第一次有人叫我名字[00:37.85]開始有人為我加油[00:43.70]像是一顆星星[00:47.69]被保護著前進[00:50.88]那笑著笑著就想哭的心啊[00:56.85]幸好有一些人[00:59.17]不需要我太多解釋[01:03.41]只要求我[01:06.70]幾十年去換一點點成就[01:14.63]大人們總告訴我該怎麼做[01:19.38]我一邊聽著聽著[01:22.52]一邊長成大人了[01:26.80]我不想對過去的自己[01:29.73]說些什麼[01:31.91]努力就好了也就足夠了[01:39.35]那時候變得堅定[01:41.98]我記得好清楚[01:45.43]是第一次有人叫我名字[01:50.50]揮著手[01:53.33]像是一顆星星[01:57.17]被保護著前進[02:00.25]那笑著笑著就想哭的心啊[02:06.36]幸好有一些人[02:08.69]不需要我太多解釋[02:12.88]只要求我[02:16.22]幾十年去換一點點成就[02:20.69]走過的那些日子[02:26.49]我有了我的故事[02:35.40]被保護著前進[02:38.36]那笑著笑著就想哭的心啊[02:44.21]幸好有一些人[02:46.64]不需要我太多解釋[02:50.88]只要求我[02:54.11]幾十年去換一點點成就[03:00.72]被保護著前進[03:03.75]那笑著笑著就想哭的心啊[03:09.46]幸好有一些人[03:11.88]不需要我太多解釋[03:16.12]只要求我[03:19.46]幾十年去換一點點成就[03:26.11]最大的成就[03:28.74]是一些人會替我記得[03:34.03]我做過什麼 感謝 泡泡  提供動態歌詞
"
14, 忘課,"八大電視 前男友不是人 片尾曲作詞：龔佳城作曲：鄭宇界曾經在這裡 看海的風景望著未來吹著口琴 無憂的心現在在這裡 人生多無稽太多回憶 卻再回不去漫開的距離 錯別的珍惜一路走來難捨的默契都還給自己怪我捨不得 卻又假裝著信誓旦旦說我忘了愛的每一課活該要痛徹 心的每個皺褶愛你的課 怎會不記得最後的話題 沉默都用盡愛是會反轉的謎題 捉摸不定更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 漫開的距離 錯別的珍惜一路走來難捨的默契都還給自己怪我捨不得 卻又假裝著信誓旦旦說我忘了 愛的每一課活該要痛徹 心的每個皺褶愛你的課 永遠都記得怪我捨不得 卻又假裝著信誓旦旦說我忘了 愛的每一課活該要痛徹 心的每個皺褶愛你的課 永遠都記得[ti:楊丞琳 - 忘課][ar:][al:][by:][00:00.02]楊丞琳 - 忘課[00:01.42]詞：龔佳城[00:01.61]曲：鄭宇界[00:15.01]曾經在這裡看海的風景[00:22.77]望著未來吹著口琴無憂的心[00:30.66]現在在這裡人生多無稽[00:37.59]太多回憶卻再回不去[00:46.48][02:07.95]漫開的距離錯別的珍惜[00:54.45][02:15.49]一路走來難捨的默契[01:00.98][02:21.99]都還給自己[01:06.24][02:26.90][03:11.87]怪我捨不得卻又假裝著[01:13.94][02:34.47][03:19.08]信誓旦旦說我忘了愛的每一課[01:21.75][02:41.90][03:26.52]活該要痛徹心的每個皺褶[01:29.66]愛你的課怎會不記得[01:52.66]最後的話題沉默都用盡[02:00.27]愛是會反轉的謎題捉摸不定[02:49.41][03:33.88]愛你的課永遠都記得 感謝 Bubble  提供歌詞 感謝 x24685  提供動態歌詞
"
15, 青春住了誰,"作詞：吳青峰作曲：蘇亦承編曲：林昀駿雛鳥站在懸崖 將翅膀曬開光沾著霧水 反射一些不安有過傷 有期待 累積幾次挫敗勇氣還在 等待風吹來曾經為了小事 讓世界毀壞也曾為了愛 整天傻笑發呆想起來 真奇怪 彷彿跟自己無關天大地大的鬧 已笑著緬懷我愛 是因為我存在我們認真感慨 是因為青春住了誰 改變我的姿態我愛 我愛著你盛開就算泥濘走來 一路上 我們多了些能耐過往值得了現在更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 像是一條河川 轉過幾個彎也有好幾段 特別湍急困難會不會 山之外 交會不同的船帆乘載更多重量 卻才不孤單我愛 是因為我存在我們認真感慨 是因為青春住了誰 改變我......我愛 我愛著你盛開就算泥濘走來 一路上 我們多了些能耐 Oh~過往值得了現在我愛 不管好與壞我愛 過去變成了未來[00:00.00]【楊丞琳】【青春住了誰】[00:06.00]作詞：吳青峰 作曲：蘇亦承 編曲：林昀駿[00:16.10].......[00:21.50]雛鳥站在懸崖將翅膀曬開[00:26.90]光沾著霧水 反射一些 不安[00:32.85]有過傷 有期待 累積幾次挫敗[00:40.15]勇氣還在 等待風吹來[00:45.00][00:47.30]曾經為了小事 讓世界毀壞[00:53.00]也曾為了愛 整天傻笑發呆[00:59.00]想起來 真奇怪 彷彿跟自己無 關[01:06.00]天大地大的鬧 已笑著緬懷[01:11.00][01:11.65]我愛 是因為我存在[01:16.50]我們認真感慨 是因為[01:20.20]青春住了誰 改變我的姿態[01:25.00]我愛 我愛著你盛開[01:30.20]就算泥濘走來 一路上[01:34.20]我們多了些能耐[01:39.30]過往值得了現在[01:44.00].......[01:58.80]像是一條河川 轉過幾個彎[02:04.00]也有好幾段 特別湍急困難[02:10.10]會不會 山之外 交會不同的船帆[02:16.90]乘載更多重量 卻才不孤單[02:25.00]我愛 是因為我存在[02:29.80]我們認真感慨 是因為[02:33.70]青春住了誰 改變我的姿態[02:38.00]我愛 我愛著你盛開[02:43.00]就算泥濘走來 一路上 我們多了些能耐[02:52.00]過往值得了現在[02:58.00].......[03:26.00]我愛 是因為我存在[03:31.00]我們認真感慨 是因為[03:35.00]青春住了誰 改變我[03:39.00]我愛 我愛著你盛開[03:44.00]就算泥濘走來 一路上 我們多了些能耐[03:52.80]OH~~過往值得了現在[03:59.00]NANANA~~NANANA~~[04:05.80]我愛 不管好與壞[04:09.10]NANANA~~NANANA~~[04:16.10]我愛 過去變成了未來[04:24.10]END~ 感謝 龍百玉  提供動態歌詞
"
16, 點水,"作詞：徐佳瑩作曲：徐佳瑩編曲：蔡明耀監製：柯貴民脫下自己 蓋上你離開心的舒適圈我願意主動被你選擇 你卻不說話準備漣漪等著你降低坦白的門檻你堅持沉默好過敷衍亂給承諾七十億個靈魂都在找同個永恆以為我們終於等到單純你把話說完了 愛領走了我在原地確實空得單純我還是想要對你好想直接相信此刻安靜是因為心跳還有共鳴 還沒真的失去我太懶惰 玩不贏心理遊戲我大可繼續對你好不介意蜻蜓點水般的打擾雖然你明明停靠那麼久七十億個靈魂都在找同個永恆以為我們終於等到單純你把話說完了 愛領走了更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我在原地確實空得單純我還是想要對你好想直接相信此刻安靜是因為心跳還有共鳴 還沒真的失去我太懶惰 玩不贏心理遊戲我大可繼續對你好不介意蜻蜓點水般的打擾雖然你明明停靠那麼久生活太過千頭萬緒 才想在感情裡任性讓我攤開真心墊著你 自由飛行的軌跡我還是想要對你好想直接相信此刻心痛是因為回憶還有共鳴 不會真的失去我太笨拙 玩不起心理遊戲多想要繼續對你好不介意蜻蜓點水般的打擾只怕我對你的好 才是打擾只怕我對你的好 你不需要[00:00.00]楊丞琳-點水[00:03.11]詞曲：徐佳瑩[00:11.18]微博：weibo.com/shebeyonds[00:20.06]脫下自己[00:22.19]蓋上你[00:24.04]離開心的舒適圈[00:28.02]我願意主動被你選擇[00:32.14]你卻不說話[00:36.13]準備漣漪等著你[00:40.10]降低坦白的門檻[00:43.86]你堅持沉默好過敷衍亂給承諾[00:51.76]七十億個靈魂都在找同個永恆[00:55.61]以為我們終於等到單純[00:59.66]你把話說完了[01:02.05]愛領走了[01:03.75]我在原地確實空得單純[01:09.97]我還是想要對你好[01:13.98]想直接相信此刻安靜是因為[01:18.15]心跳還有共鳴[01:19.91]還沒真的失去[01:21.99]我太懶惰[01:22.85]玩不贏心理遊戲[01:25.96]我大可繼續對你好[01:29.84]不介意蜻蜓點水般的打擾[01:33.91]雖然你明明停靠那麼久[01:40.09][01:57.53]七十億個靈魂都在找同個永恆[02:01.58]以為我們終於等到單純[02:05.64]你把話說完了[02:07.95]愛領走了[02:09.62]我在原地確實空得單純[02:14.01]我還是想要對你好[02:17.93]想直接相信此刻安靜是因為[02:22.17]心跳還有共鳴[02:23.89]還沒真的失去[02:26.02]我太懶惰[02:26.93]玩不贏心理遊戲[02:29.97]我大可繼續對你好[02:33.93]不介意蜻蜓點水般的打擾[02:37.94]雖然你明明停靠那麼久[02:44.36][02:46.16]生活太過千頭萬緒[02:50.10]才想在感情裡任性[02:53.70]讓我攤開真心墊著你[02:58.08]自由飛行的軌跡[03:07.81]我還是想要對你好[03:11.89]想直接相信此刻心痛是因為[03:16.17]回憶還有共鳴[03:17.95]不會真的失去[03:20.06]我太笨拙[03:20.81]玩不起心理遊戲[03:24.01]多想要繼續對你好[03:27.91]不介意蜻蜓點水般的打擾[03:31.76]只怕我對你的好[03:34.66]才是打擾[03:38.51][03:39.72]只怕我對你的好[03:42.87]你不需要[03:48.93]微博：weibo.com/shebeyonds 感謝 成明星Beyonds 志政  提供歌詞 感謝 成明星Beyonds  提供動態歌詞 感謝 豬  修正歌詞 友站連結： Beyonds' weibo　
"
17, 我想愛,"電視劇 一見不鍾情 插曲作詞：葛大為作曲：都智文編曲：Martin Tang監製：馬毓芬Have a beautiful day有種戀愛的預感推理某種未來 暫時別給我答案Just another day 流淚比微笑勇敢大不了心碎 不算危險我想愛 越難越愛 真愛由我來示範沒有人祝福我就比誰更樂觀我想愛 越痛越愛 真愛別讓我獨白回應我一些 該我的愛Love is on the way 手緊握就別鬆開更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我的錯覺不安 自然都與你有關Never be too late 我只怕它太平凡我願意體會 就算危險★我想愛 越難越愛 真愛由我來示範沒有人祝福我就比誰更樂觀我想愛 越痛越愛 真愛別讓我獨白回應我一些 該我的愛R★R★[00:00.00]楊丞琳-我想愛[00:03.11]作詞：葛大為 作曲：都智文[00:11.18]微博：weibo.com/shebeyonds[00:24.42]Have a beautiful day[00:27.36]有種戀愛的預感[00:30.43]推理某種未來[00:33.36]暫時別給我答案[00:36.36]Just another day[00:38.94]流淚比微笑勇敢[00:42.41]大不了心碎[00:44.59]不算危險[00:46.46]我想愛[00:48.32]越難越愛[00:50.92]真愛由我來示範[00:53.99]沒有人祝福我[00:55.49]就比誰更樂觀[00:58.49]我想愛[01:00.31]越痛越愛[01:03.00]真愛別讓我獨白[01:06.38]回應我一些[01:08.65]該我的愛[01:11.28][01:12.41]Love is on the way[01:15.39]手緊握就別鬆開[01:18.36]我的錯覺不安[01:21.25]自然都與你有關[01:24.40]Never be too late[01:26.93]我只怕它太平凡[01:30.36]我願意體會[01:32.63]就算危險[01:34.50]我想愛[01:36.34]越難越愛[01:38.97]真愛由我來示範[01:42.02]沒有人祝福我[01:43.48]就比誰更樂觀[01:46.45]我想愛[01:48.32]越痛越愛[01:50.93]真愛別讓我獨白[01:54.37]回應我一些[01:56.63]該我的愛[01:59.86][02:19.36]我想愛[02:22.20]越難越愛[02:24.81]真愛由我來示範[02:27.85]沒有人祝福我[02:29.27]就比誰更樂觀[02:32.29]我想愛[02:34.03]越痛越愛[02:36.64]真愛別讓我獨白[02:40.01]回應我一些[02:42.35]該我的愛[02:44.42]我想愛[02:46.14]越難越愛[02:48.89]真愛由我來示範[02:51.74]沒有人祝福我[02:53.21]就比誰更樂觀[02:56.23]我想愛[02:58.02]越痛越愛[03:00.75]真愛別讓我獨白[03:04.07]回應我一些[03:06.36]該我的愛[03:09.51]微博：weibo.com/shebeyonds 感謝 冀雨  提供歌詞 感謝 冀雨 成明星Beyonds  提供動態歌詞 感謝 成明星Beyonds  修正歌詞 友站連結： Beyonds' weibo　
"
18, 失憶的金魚,"作詞：淺紫＠眾匠音樂作曲：都智文＠眾匠音樂編曲：于京延我的簡訊 在你手機裡面哭你不碰 它孤獨我像一隻金魚 你看不到淚珠只有那盆水 才清楚這一哭 誰一鬧 那一痛 誰一抱那晚摔碎的魚缸 陪我們睡不著剩你我兩隻魚 怎麼都捱不到陌生的躲掉擁抱更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我就這樣好不好 記住你撐到七秒你就不要急切的 趕走我撥起秒錶我們就說好 我也盡力會做到勾勾手誰都別賴掉我就這樣好不好 趁最後再愛七秒不管給我就算是 陌生的一個心跳當我們說好 發現真的很難做到有感情 誰都賴不掉 賴不掉[00:00.00]楊丞琳-失憶的金魚[00:03.11]作詞：淺紫 作曲：都智文[00:17.48]我的簡訊[00:18.47]在你手機裡面哭[00:21.08]你不碰 它孤獨[00:26.29]我像一隻金魚[00:27.86]你看不到淚珠[00:30.44]只有那盆水才清楚[00:34.96]這一哭 誰一鬧[00:36.56]那一痛 誰一抱[00:38.79]那晚摔碎的魚缸[00:41.40]陪我們睡不著[00:43.60]剩你我兩隻魚[00:45.79]怎麼都捱不到[00:47.95]陌生的躲掉擁抱[00:53.34]我就這樣好不好[00:55.40]記住你撐到七秒[00:57.59]你就不要急切的[00:59.75]趕走我撥起秒錶[01:02.21]我們就說好[01:04.11]我也盡力會做到[01:06.82]勾勾手誰都別賴掉[01:10.62]我就這樣好不好[01:12.95]趁最後再愛七秒[01:15.16]不管給我就算是[01:17.29]陌生的一個心跳[01:19.93]當我們說好[01:21.76]發現真的很難做到[01:24.61]有感情誰都賴不掉[01:27.76]賴不掉[01:31.26][01:46.77]我的簡訊[01:47.68]在你手機裡面哭[01:50.27]你不碰 它孤獨[01:55.42]我像一隻金魚[01:57.05]你看不到淚珠[01:59.79]只有那盆水才清楚[02:04.22]這一哭 誰一鬧[02:05.79]那一痛 誰一抱[02:07.90]那晚摔碎的魚缸[02:10.53]陪我們睡不著[02:12.79]剩你我兩隻魚[02:14.92]怎麼都捱不到[02:17.14]陌生的躲掉擁抱[02:21.06]我就這樣好不好[02:23.37]記住你撐到七秒[02:25.62]你就不要急切的[02:27.82]趕走我撥起秒錶[02:30.31]我們就說好[02:32.15]我也盡力會做到[02:34.89]勾勾手誰都別賴掉[02:38.77]我就這樣好不好[02:40.94]趁最後再愛七秒[02:43.23]不管給我就算是[02:45.40]陌生的一個心跳[02:47.91]當我們說好[02:49.95]發現真的很難做到[02:52.67]有感情誰都賴不掉[02:55.76]賴不掉[02:59.55][03:18.55]我就這樣好不好[03:20.74]記住你撐到七秒[03:22.90]你就不要急切的[03:25.03]趕走我撥起秒錶[03:27.62]我們就說好[03:29.51]我也盡力會做到[03:32.25]勾勾手誰都別賴掉[03:36.09]我就這樣好不好[03:38.29]趁最後再愛七秒[03:40.53]不管給我就算是[03:42.64]陌生的一個心跳[03:45.37]當我們說好[03:47.14]發現真的很難做到[03:49.99]有感情誰都賴不掉[03:53.13]賴不掉[03:56.22][03:58.70]有感情誰都賴不掉[04:04.26]賴不掉 感謝 成明星Beyonds 小恩恩 SHinnnn  提供歌詞 感謝 成明星Beyonds  提供動態歌詞 友站連結： Beyonds' weibo　
"
19, 掛失的青春,"作詞：管啟源作曲：宇珩編曲：徐千秀心事像看不見的細紋 淺淺的 寂寞更深這幾年朋友換了一輪 愛過我的 有幾人偶爾激動失了點分寸 說多了你也別當真不見得不快樂 怎麼羨慕別人夢想幻滅過終於成真 得到的教訓夠不夠我重生我輸了贏了幾次競爭 換來的是不是我要的掌聲擦肩而過的路人 有沒有我的緣分留在昨日的櫃檯 那是誰 掛失的青春再也找不到有幾個人 會願意 對我坦誠就算是大聲罵我愚蠢 多麼珍貴 的純真更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 偶爾激動失了點分寸 說多了你也別當真不見得不快樂 怎麼羨慕別人夢想幻滅過終於成真 得到的教訓夠不夠我重生我輸了贏了幾次競爭 換來的是不是我要的掌聲擦肩而過的路人 有沒有我的緣分留在昨日的櫃檯 那是誰 掛失的青春愛一個人愛不到永恆 保護自己的心是我的責任我不會在過去中沉淪 讓未來在我眼前自己發生擦肩而過的路人 有沒有我的緣分留在昨日的櫃檯 那是誰 掛失的青春[00:00.00]楊丞琳-掛失的青春[00:03.11]作詞：管啟源 作曲：宇珩[00:11.18]微博：weibo.com/shebeyonds[00:25.02]心事像[00:26.11]看不見的細紋淺淺的[00:32.26]寂寞更深[00:37.31]這幾年朋友換了一輪[00:41.57]愛過我的 有幾人[00:49.71]偶爾激動[00:51.18]失了點分寸[00:55.87]說多了你也別當真[01:00.04]不見得不快樂[01:03.78]怎麼羨慕別人[01:12.98]夢想幻滅過[01:14.97]終於成真[01:16.61]得到的教訓[01:18.49]夠不夠我重生[01:25.51]我輸了贏了幾次競爭[01:29.29]換來的是不是[01:31.14]我要的掌聲[01:37.85]擦肩而過的路人[01:40.78]有沒有我的緣分[01:43.96]留在昨日的櫃檯[01:46.62]那是誰掛失的青春[01:52.95][02:15.99]再也找不到[02:17.77]有幾個人[02:19.96]會願意對我坦誠[02:28.11]就算是大聲罵我愚蠢[02:32.33]多麼珍貴的純真[02:40.44]偶爾激動[02:41.99]失了點分寸[02:46.61]說多了你也別當真[02:50.81]不見得不快樂[02:54.61]怎麼羨慕別人[03:03.83]夢想幻滅過[03:05.76]終於成真[03:07.35]得到的教訓[03:09.19]夠不夠我重生[03:16.26]我輸了贏了幾次競爭[03:20.08]換來的是不是[03:21.90]我要的掌聲[03:28.51]擦肩而過的路人[03:31.65]有沒有我的緣分[03:34.80]留在昨日的櫃檯[03:37.39]那是誰掛失的青春[03:43.69][04:05.55]愛一個人[04:06.93]愛不到永恆[04:08.75]保護自己的心[04:10.75]是我的責任[04:17.72]我不會[04:18.67]在過去中沉淪[04:21.57]讓未來[04:22.41]在我眼前自己發生[04:30.05]擦肩而過的路人[04:33.07]有沒有我的緣分[04:36.25]留在昨日的櫃檯[04:38.89]那是誰掛失的青春[04:44.50]微博：weibo.com/shebeyonds 感謝 terryshen  提供歌詞 感謝 湯包 成明星Beyonds  提供動態歌詞 友站連結： Beyonds' weibo　
"
20, 下個轉彎是你嗎,"電視劇《一見不鍾情》片尾曲作詞：吳青峰作曲：吳青峰編曲：于京延放了手轉了彎的那一天到了現在 還像是個錯覺一直到掉了淚還不懂我的傷悲每張照片 都像離別的畫面我還是那麼期待有一天或許可能有個人會瞭解我許下小心願 不用多說能被聽見每個今天 一瞬間就變昨天★越想看得見 越看不見越想靠心裡近一點 越走得遙遠越是千山萬水 越想用力去追我的夢 何時能不落空你是否 會在下個路口更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我還是那麼期待有一天有一個人看著我的雙眼每一日每一夜有過酸甜 才更真切每個昨天 推向我走到今天R★不回頭 我總以為自由是 逃離那傷口回過頭 擁抱犯過的錯才讓我懂像風箏需要天空 同時也要拴住線的手R★帶我走 到遙遠的以後[00:00.00]楊丞琳-下個轉彎是你嗎[00:03.11]詞曲：吳青峰[00:14.50]放了手[00:15.56]轉了彎的那一天[00:19.91]到了現在[00:22.43]還像是個錯覺[00:26.89]一直到掉了淚[00:30.39]還不懂我的傷悲[00:33.97]每張照片[00:36.06]都像離別的畫面[00:42.41]我還是[00:43.51]那麼期待有一天[00:47.87]或許可能[00:50.45]有個人會瞭解[00:54.78]我許下小心願[00:58.23]不用多說能被聽見[01:01.84]每個今天[01:03.79]一瞬間就變昨天[01:09.83]越想看得見[01:12.02]越看不見[01:13.19]越想靠心裡近一點[01:16.77]越走得遙遠[01:23.97]越是千山萬水[01:26.17]越想用力去追[01:29.80]我的夢[01:32.04]何時能不落空[01:36.51]你是否會在下個路口[01:42.92][01:59.11]我還是[02:00.00]那麼期待有一天[02:04.39]有一個人[02:06.64]看著我的雙眼[02:11.38]每一日每一夜[02:14.84]有過酸甜才更真切[02:18.41]每個昨天[02:20.36]推向我走到今天[02:26.22]越想看得見[02:28.62]越看不見[02:29.68]越想靠心裡近一點[02:33.17]越走得遙遠[02:40.45]越是千山萬水[02:42.78]越想用力去追[02:46.06]我的夢[02:48.46]何時能不落空[02:53.08]你是否會在下個路口[02:59.62][03:01.37]不回頭[03:02.34]我總以為[03:03.49]自由是逃離那傷口[03:08.57]回過頭[03:09.41]擁抱犯過的錯[03:11.41]才讓我懂[03:13.92]像風箏需要天空[03:18.16]同時也要拴住線的手[03:25.34]越想看得見[03:27.73]越看不見[03:28.88]越想靠心裡近一點[03:32.38]越走得遙遠[03:39.77]越是千山萬水[03:41.82]越想用力去追[03:48.68]我的夢[03:51.00]何時能不落空[03:55.80]你是否會在下個路口[04:03.07]帶我走[04:05.69]到遙遠的以後 感謝 冀雨  提供歌詞 感謝 冀雨 成明星Beyonds  提供動態歌詞 感謝 羽豪  修正歌詞 友站連結： Beyonds' weibo　
"
21, 差一個擁抱,"作詞：管啟源作曲：Jae Ell, Ava Kay, Mads Hedstrom編曲：雅禰而Amir Masoh夢是脆弱的　很容易變質的　yeah越想要抓緊什麼　另一端突然　鬆手了世界是圓的　我卻是方的努力學習配合　從未及格　誰訂的規則我不停的尋找　不停的丟掉看人們在比較　誰過得比誰好我沒東西炫耀　流行都會退燒不如一個真實的擁抱wu oh~ wu oh~就差一個溫柔擁抱什麼是取捨　捨了沒忘了　怎算是獲得是有點曲折　不至於坎坷　哪算苦澀太多的選擇　沒有想要的人生就是這樣　有些遺憾　才有點重量我不停的尋找　不停的丟掉看人們在比較　誰過得比誰好更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我沒東西炫耀　流行都會退燒不如一個真實的擁抱　wu oh~ wu oh~就差一個溫柔擁抱深夜在跑步機上拼命奔跑　把感傷與脂肪一起燒掉沒必要　跟過去計較　太煩惱我不停的尋找　不停的丟掉看人們在比較　誰過得比誰好我沒東西炫耀　流行都會退燒不如一個我不停的尋找　不停的丟掉看人們在爭吵　誰跳得比誰高我沒東西炫耀　流行都會退燒不如一個真實的擁抱　wu oh~ wu oh~不如一個真實的擁抱　wu oh~ wu oh~就差一個溫柔擁抱[ar: 楊丞琳][ti:差一個擁抱][al: 雙丞戲][00:00.08]楊丞琳-差一個擁抱[00:03.39]作詞：管啟源[00:04.95]作曲：Jae Ell, Ava Kay, Mads Hedstrom[00:06.82]編曲：雅禰而Amir Masoh[00:12.10]夢是脆弱的　很容易變質的　yeah[00:22.89]越想要抓緊什麼　另一端突然　鬆手了[00:33.75]世界是圓的　我卻是方的[00:38.81]努力學習配合　從未及格　誰訂的規則[00:44.36]我不停的尋找　不停的丟掉[00:49.54]看人們在比較　誰過得比誰好[00:54.97]我沒東西炫耀　流行都會退燒[01:01.15]不如一個真實的擁抱[01:05.95]wu oh~ wu oh~[01:11.88]就差一個溫柔擁抱[01:16.37]什麼是取捨　捨了沒忘了　怎算是獲得[01:27.04]是有點曲折　不至於坎坷　哪算苦澀[01:37.84]太多的選擇　沒有想要的[01:42.95]人生就是這樣　有些遺憾　才有點重量[01:48.38]我不停的尋找　不停的丟掉[01:53.50]看人們在比較　誰過得比誰好[01:58.87]我沒東西炫耀　流行都會退燒[02:05.17]不如一個真實的擁抱[02:09.96]wu oh~ wu oh~[02:15.98]就差一個溫柔擁抱[02:19.48]深夜在跑步機上拼命奔跑　把感傷與脂肪一起燒掉[02:24.84]沒必要　跟過去計較　太煩惱[02:30.96]我不停的尋找　不停的丟掉[02:36.26]看人們在比較　誰過得比誰好[02:41.57]我沒東西炫耀　流行都會退燒[02:47.81]不如一個[02:52.30]我不停的尋找　不停的丟掉[02:57.60]看人們在爭吵　誰跳得比誰高[03:03.03]我沒東西炫耀　流行都會退燒[03:09.02]不如一個真實的擁抱[03:14.33]wu oh~ wu oh~[03:19.69]不如一個真實的擁抱[03:25.12]wu oh~ wu oh~[03:30.61]就差一個溫柔擁抱 感謝 呆企鵝烙小欣  提供歌詞 感謝 湯包  提供動態歌詞
"
